2
Subject,10
Window:, 1
Max Valence:,6.592,Max Arousal:,4.998
Min Valence:,6.592,Min Arousal:,4.998
Median Valence:,6.592,Median Arousal:,4.998
Window:, 24
Mean Valence:,6.591999999999999,Mean Arousal:,4.997999999999999
Max Valence:,6.592,Max Arousal:,4.998
Min Valence:,6.592,Min Arousal:,4.998
Median Valence:,6.592,Median Arousal:,4.998
Window:, 25
Mean Valence:,6.884287128712872,Mean Arousal:,4.923920792079209
Max Valence:,7.299,Max Arousal:,4.998
Min Valence:,6.592,Min Arousal:,4.841
Median Valence:,6.759,Median Arousal:,4.933
Window:, 26
Mean Valence:,7.370633663366338,Mean Arousal:,4.891118811881188
Max Valence:,7.384,Max Arousal:,4.957
Min Valence:,7.299,Min Arousal:,4.81
Median Valence:,7.384,Median Arousal:,4.888
Window:, 27
Mean Valence:,7.385257425742576,Mean Arousal:,5.0276435643564374
Max Valence:,7.398,Max Arousal:,5.076
Min Valence:,7.384,Min Arousal:,4.957
Median Valence:,7.384,Median Arousal:,5.039
Window:, 28
Mean Valence:,7.684980198019802,Mean Arousal:,5.035178217821783
Max Valence:,7.938,Max Arousal:,5.096
Min Valence:,7.398,Min Arousal:,4.974
Median Valence:,7.687,Median Arousal:,5.038
Window:, 29
Mean Valence:,7.993603960396042,Mean Arousal:,4.93881188118812
Max Valence:,8.037,Max Arousal:,4.974
Min Valence:,7.938,Min Arousal:,4.92
Median Valence:,7.984,Median Arousal:,4.941
Window:, 30
Mean Valence:,8.079099009900991,Mean Arousal:,4.910782178217821
Max Valence:,8.219,Max Arousal:,4.92
Min Valence:,8.037,Min Arousal:,4.904
Median Valence:,8.076,Median Arousal:,4.906
Window:, 31
Mean Valence:,8.458435643564355,Mean Arousal:,5.165237623762378
Max Valence:,8.612,Max Arousal:,5.249
Min Valence:,8.219,Min Arousal:,4.904
Median Valence:,8.535,Median Arousal:,5.23
Window:, 32
Mean Valence:,8.653960396039604,Mean Arousal:,5.249000000000001
Max Valence:,8.671,Max Arousal:,5.249
Min Valence:,8.612,Min Arousal:,5.249
Median Valence:,8.667,Median Arousal:,5.249
Window:, 33
Mean Valence:,8.671,Mean Arousal:,5.249000000000001
Max Valence:,8.671,Max Arousal:,5.249
Min Valence:,8.671,Min Arousal:,5.249
Median Valence:,8.671,Median Arousal:,5.249
Window:, 34
Mean Valence:,8.598762376237625,Mean Arousal:,5.253029702970296
Max Valence:,8.671,Max Arousal:,5.266
Min Valence:,8.508,Min Arousal:,5.249
Median Valence:,8.603,Median Arousal:,5.253
Window:, 35
Mean Valence:,8.059220338983051,Mean Arousal:,5.276237288135594
Max Valence:,8.508,Max Arousal:,5.277
Min Valence:,7.126,Min Arousal:,5.266
Median Valence:,8.194,Median Arousal:,5.277
Subject,24
Window:, 1
Mean Valence:,5.0,Mean Arousal:,5.0
Max Valence:,5.0,Max Arousal:,5.0
Min Valence:,5.0,Min Arousal:,5.0
Median Valence:,5.0,Median Arousal:,5.0
Window:, 2
Mean Valence:,5.0,Mean Arousal:,5.0
Max Valence:,5.0,Max Arousal:,5.0
Min Valence:,5.0,Min Arousal:,5.0
Median Valence:,5.0,Median Arousal:,5.0
Window:, 3
Mean Valence:,5.0,Mean Arousal:,5.0
Max Valence:,5.0,Max Arousal:,5.0
Min Valence:,5.0,Min Arousal:,5.0
Median Valence:,5.0,Median Arousal:,5.0
Window:, 4
Mean Valence:,6.500072463768116,Mean Arousal:,4.916942028985507
Max Valence:,6.716,Max Arousal:,5.068
Min Valence:,5.726,Min Arousal:,4.147
Median Valence:,6.602,Median Arousal:,5.027
Window:, 5
Mean Valence:,7.0797920792079205,Mean Arousal:,5.063089108910892
Max Valence:,7.201,Max Arousal:,5.094
Min Valence:,6.709,Min Arousal:,5.035
Median Valence:,7.183,Median Arousal:,5.056
Window:, 6
Mean Valence:,7.115623762376238,Mean Arousal:,5.106752475247524
Max Valence:,7.174,Max Arousal:,5.131
Min Valence:,7.014,Min Arousal:,5.035
Median Valence:,7.156,Median Arousal:,5.106
Window:, 7
Mean Valence:,7.0113069306930695,Mean Arousal:,5.1309999999999985
Max Valence:,7.014,Max Arousal:,5.131
Min Valence:,7.01,Min Arousal:,5.131
Median Valence:,7.01,Median Arousal:,5.131
Window:, 8
Mean Valence:,7.1389702970297,Mean Arousal:,5.071455445544556
Max Valence:,7.257,Max Arousal:,5.131
Min Valence:,7.01,Min Arousal:,5.014
Median Valence:,7.163,Median Arousal:,5.042
Window:, 9
Mean Valence:,7.243504950495051,Mean Arousal:,5.014000000000001
Max Valence:,7.257,Max Arousal:,5.014
Min Valence:,7.224,Min Arousal:,5.014
Median Valence:,7.251,Median Arousal:,5.014
Window:, 10
Mean Valence:,7.38322772277228,Mean Arousal:,5.021861386138614
Max Valence:,7.84,Max Arousal:,5.027
Min Valence:,7.191,Min Arousal:,5.014
Median Valence:,7.224,Median Arousal:,5.027
Window:, 11
Mean Valence:,7.558485148514848,Mean Arousal:,4.983198019801981
Max Valence:,7.69,Max Arousal:,5.022
Min Valence:,7.338,Min Arousal:,4.97
Median Valence:,7.591,Median Arousal:,4.97
Window:, 12
Mean Valence:,7.4730396039603955,Mean Arousal:,4.970000000000001
Max Valence:,7.536,Max Arousal:,4.97
Min Valence:,7.414,Min Arousal:,4.97
Median Valence:,7.491,Median Arousal:,4.97
Window:, 13
Mean Valence:,7.414,Mean Arousal:,4.970000000000001
Max Valence:,7.414,Max Arousal:,4.97
Min Valence:,7.414,Min Arousal:,4.97
Median Valence:,7.414,Median Arousal:,4.97
Window:, 14
Mean Valence:,7.4137722772277215,Mean Arousal:,4.960138613861386
Max Valence:,7.414,Max Arousal:,4.97
Min Valence:,7.408,Min Arousal:,4.937
Median Valence:,7.414,Median Arousal:,4.957
Window:, 15
Mean Valence:,7.393831683168317,Mean Arousal:,4.923752475247524
Max Valence:,7.408,Max Arousal:,4.937
Min Valence:,7.393,Min Arousal:,4.909
Median Valence:,7.393,Median Arousal:,4.928
Window:, 16
Mean Valence:,7.3859999999999975,Mean Arousal:,4.910336633663366
Max Valence:,7.393,Max Arousal:,4.918
Min Valence:,7.382,Min Arousal:,4.909
Median Valence:,7.384,Median Arousal:,4.909
Window:, 17
Mean Valence:,7.336326732673269,Mean Arousal:,4.796544554455445
Max Valence:,7.382,Max Arousal:,4.918
Min Valence:,7.322,Min Arousal:,4.776
Median Valence:,7.322,Median Arousal:,4.776
Window:, 18
Mean Valence:,7.236475247524752,Mean Arousal:,4.799673267326732
Max Valence:,7.322,Max Arousal:,4.893
Min Valence:,7.118,Min Arousal:,4.776
Median Valence:,7.237,Median Arousal:,4.776
Window:, 19
Mean Valence:,7.4102376237623755,Mean Arousal:,4.917930693069306
Max Valence:,7.491,Max Arousal:,4.934
Min Valence:,7.237,Min Arousal:,4.893
Median Valence:,7.491,Median Arousal:,4.911
Window:, 20
Mean Valence:,7.490999999999999,Mean Arousal:,4.9089900990099
Max Valence:,7.491,Max Arousal:,4.909
Min Valence:,7.491,Min Arousal:,4.908
Median Valence:,7.491,Median Arousal:,4.909
Window:, 21
Mean Valence:,7.490999999999999,Mean Arousal:,4.886069306930692
Max Valence:,7.491,Max Arousal:,4.908
Min Valence:,7.491,Min Arousal:,4.852
Median Valence:,7.491,Median Arousal:,4.887
Window:, 22
Mean Valence:,7.594356435643565,Mean Arousal:,4.8633465346534654
Max Valence:,7.64,Max Arousal:,4.988
Min Valence:,7.491,Min Arousal:,4.655
Median Valence:,7.63,Median Arousal:,4.852
Window:, 23
Mean Valence:,7.570257425742574,Mean Arousal:,4.965990099009901
Max Valence:,7.6,Max Arousal:,4.988
Min Valence:,7.547,Min Arousal:,4.907
Median Valence:,7.57,Median Arousal:,4.976
Window:, 24
Mean Valence:,7.524356435643562,Mean Arousal:,4.8979108910891105
Max Valence:,7.547,Max Arousal:,4.907
Min Valence:,7.491,Min Arousal:,4.896
Median Valence:,7.534,Median Arousal:,4.896
Window:, 25
Mean Valence:,7.465425742574258,Mean Arousal:,4.951386138613863
Max Valence:,7.491,Max Arousal:,5.034
Min Valence:,7.446,Min Arousal:,4.73
Median Valence:,7.446,Median Arousal:,5.021
Window:, 26
Mean Valence:,7.446000000000001,Mean Arousal:,4.996623762376237
Max Valence:,7.446,Max Arousal:,5.016
Min Valence:,7.446,Min Arousal:,4.966
Median Valence:,7.446,Median Arousal:,5.005
Window:, 27
Mean Valence:,7.446287128712871,Mean Arousal:,4.91089108910891
Max Valence:,7.453,Max Arousal:,4.966
Min Valence:,7.446,Min Arousal:,4.885
Median Valence:,7.446,Median Arousal:,4.907
Window:, 28
Mean Valence:,7.499613861386138,Mean Arousal:,5.047039603960396
Max Valence:,7.509,Max Arousal:,5.108
Min Valence:,7.447,Min Arousal:,4.946
Median Valence:,7.509,Median Arousal:,5.047
Window:, 29
Mean Valence:,7.432247524752472,Mean Arousal:,5.110811881188119
Max Valence:,7.454,Max Arousal:,5.22
Min Valence:,7.399,Min Arousal:,4.925
Median Valence:,7.447,Median Arousal:,5.152
Window:, 30
Mean Valence:,7.448534653465348,Mean Arousal:,5.124831683168316
Max Valence:,7.454,Max Arousal:,5.167
Min Valence:,7.447,Min Arousal:,5.069
Median Valence:,7.447,Median Arousal:,5.152
Window:, 31
Mean Valence:,7.344277227722771,Mean Arousal:,5.182495049504951
Max Valence:,7.447,Max Arousal:,5.216
Min Valence:,7.304,Min Arousal:,5.084
Median Valence:,7.304,Median Arousal:,5.197
Window:, 32
Mean Valence:,7.320683168316831,Mean Arousal:,5.187722772277227
Max Valence:,7.322,Max Arousal:,5.26
Min Valence:,7.304,Min Arousal:,5.109
Median Valence:,7.322,Median Arousal:,5.21
Window:, 33
Mean Valence:,7.182220779220777,Mean Arousal:,5.151623376623375
Max Valence:,7.313,Max Arousal:,5.174
Min Valence:,6.722,Min Arousal:,5.138
Median Valence:,7.272,Median Arousal:,5.153
Subject,25
Window:, 1
Mean Valence:,5.0,Mean Arousal:,5.0
Max Valence:,5.0,Max Arousal:,5.0
Min Valence:,5.0,Min Arousal:,5.0
Median Valence:,5.0,Median Arousal:,5.0
Window:, 2
Mean Valence:,5.0,Mean Arousal:,5.0
Max Valence:,5.0,Max Arousal:,5.0
Min Valence:,5.0,Min Arousal:,5.0
Median Valence:,5.0,Median Arousal:,5.0
Window:, 3
Mean Valence:,5.0,Mean Arousal:,5.0
Max Valence:,5.0,Max Arousal:,5.0
Min Valence:,5.0,Min Arousal:,5.0
Median Valence:,5.0,Median Arousal:,5.0
Window:, 4
Mean Valence:,5.0,Mean Arousal:,5.0
Max Valence:,5.0,Max Arousal:,5.0
Min Valence:,5.0,Min Arousal:,5.0
Median Valence:,5.0,Median Arousal:,5.0
Window:, 5
Mean Valence:,5.0,Mean Arousal:,5.0
Max Valence:,5.0,Max Arousal:,5.0
Min Valence:,5.0,Min Arousal:,5.0
Median Valence:,5.0,Median Arousal:,5.0
Window:, 6
Mean Valence:,4.99990099009901,Mean Arousal:,5.011524752475249
Max Valence:,5.0,Max Arousal:,5.285
Min Valence:,4.99,Min Arousal:,5.0
Median Valence:,5.0,Median Arousal:,5.0
Window:, 7
Mean Valence:,4.975188118811882,Mean Arousal:,5.281861386138615
Max Valence:,4.99,Max Arousal:,5.311
Min Valence:,4.975,Min Arousal:,5.268
Median Valence:,4.975,Median Arousal:,5.268
Window:, 8
Mean Valence:,4.997277227722773,Mean Arousal:,5.248396039603963
Max Valence:,5.0,Max Arousal:,5.268
Min Valence:,4.975,Min Arousal:,5.243
Median Valence:,5.0,Median Arousal:,5.243
Window:, 9
Mean Valence:,5.0,Mean Arousal:,5.060138613861386
Max Valence:,5.0,Max Arousal:,5.243
Min Valence:,5.0,Min Arousal:,5.0
Median Valence:,5.0,Median Arousal:,5.0
Window:, 10
Mean Valence:,5.0,Mean Arousal:,5.0
Max Valence:,5.0,Max Arousal:,5.0
Min Valence:,5.0,Min Arousal:,5.0
Median Valence:,5.0,Median Arousal:,5.0
Window:, 11
Mean Valence:,5.0,Mean Arousal:,5.0
Max Valence:,5.0,Max Arousal:,5.0
Min Valence:,5.0,Min Arousal:,5.0
Median Valence:,5.0,Median Arousal:,5.0
Window:, 12
Mean Valence:,5.709475247524754,Mean Arousal:,5.1285643564356445
Max Valence:,5.912,Max Arousal:,5.227
Min Valence:,5.0,Min Arousal:,5.0
Median Valence:,5.855,Median Arousal:,5.099
Window:, 13
Mean Valence:,5.91458415841584,Mean Arousal:,5.093881188118813
Max Valence:,5.915,Max Arousal:,5.099
Min Valence:,5.912,Min Arousal:,5.09
Median Valence:,5.915,Median Arousal:,5.09
Window:, 14
Mean Valence:,5.963138613861386,Mean Arousal:,5.064128712871286
Max Valence:,6.026,Max Arousal:,5.135
Min Valence:,5.915,Min Arousal:,5.016
Median Valence:,5.92,Median Arousal:,5.071
Window:, 15
Mean Valence:,6.020465346534652,Mean Arousal:,5.100029702970296
Max Valence:,6.025,Max Arousal:,5.139
Min Valence:,6.009,Min Arousal:,5.086
Median Valence:,6.025,Median Arousal:,5.086
Window:, 16
Mean Valence:,6.0190297029702995,Mean Arousal:,5.085999999999999
Max Valence:,6.025,Max Arousal:,5.086
Min Valence:,6.017,Min Arousal:,5.086
Median Valence:,6.017,Median Arousal:,5.086
Window:, 17
Mean Valence:,6.017000000000003,Mean Arousal:,5.085999999999999
Max Valence:,6.017,Max Arousal:,5.086
Min Valence:,6.017,Min Arousal:,5.086
Median Valence:,6.017,Median Arousal:,5.086
Window:, 18
Mean Valence:,6.037118811881186,Mean Arousal:,5.119732673267326
Max Valence:,6.061,Max Arousal:,5.217
Min Valence:,6.002,Min Arousal:,5.086
Median Valence:,6.06,Median Arousal:,5.086
Window:, 19
Mean Valence:,5.990960396039602,Mean Arousal:,5.17219801980198
Max Valence:,6.002,Max Arousal:,5.182
Min Valence:,5.986,Min Arousal:,5.172
Median Valence:,5.989,Median Arousal:,5.172
Window:, 20
Mean Valence:,5.962158415841586,Mean Arousal:,5.1592772277227725
Max Valence:,5.986,Max Arousal:,5.172
Min Valence:,5.946,Min Arousal:,5.156
Median Valence:,5.956,Median Arousal:,5.158
Window:, 21
Mean Valence:,5.985128712871291,Mean Arousal:,5.151435643564356
Max Valence:,6.565,Max Arousal:,5.189
Min Valence:,5.944,Min Arousal:,5.139
Median Valence:,5.944,Median Arousal:,5.147
Window:, 22
Mean Valence:,6.889603960396038,Mean Arousal:,5.06039603960396
Max Valence:,7.255,Max Arousal:,5.189
Min Valence:,6.565,Min Arousal:,5.009
Median Valence:,6.875,Median Arousal:,5.06
Window:, 23
Mean Valence:,6.875,Mean Arousal:,5.036445544554455
Max Valence:,6.875,Max Arousal:,5.056
Min Valence:,6.875,Min Arousal:,5.027
Median Valence:,6.875,Median Arousal:,5.029
Window:, 24
Mean Valence:,6.875,Mean Arousal:,5.0271485148514845
Max Valence:,6.875,Max Arousal:,5.042
Min Valence:,6.875,Min Arousal:,5.027
Median Valence:,6.875,Median Arousal:,5.027
Window:, 25
Mean Valence:,7.280188118811881,Mean Arousal:,5.728881188118814
Max Valence:,7.66,Max Arousal:,5.999
Min Valence:,6.87,Min Arousal:,5.042
Median Valence:,7.43,Median Arousal:,5.957
Window:, 26
Mean Valence:,7.414020618556702,Mean Arousal:,5.931670103092782
Max Valence:,7.425,Max Arousal:,5.948
Min Valence:,7.412,Min Arousal:,5.931
Median Valence:,7.412,Median Arousal:,5.931
Window:, 27
Mean Valence:,7.4120000000000035,Mean Arousal:,5.929999999999997
Max Valence:,7.412,Max Arousal:,5.93
Min Valence:,7.412,Min Arousal:,5.93
Median Valence:,7.412,Median Arousal:,5.93
Window:, 28
Mean Valence:,7.152188118811881,Mean Arousal:,6.01579207920792
Max Valence:,7.412,Max Arousal:,6.091
Min Valence:,6.628,Min Arousal:,5.909
Median Valence:,7.412,Median Arousal:,6.014
Window:, 29
Mean Valence:,6.9195841584158435,Mean Arousal:,6.219792079207919
Max Valence:,6.95,Max Arousal:,6.625
Min Valence:,6.902,Min Arousal:,6.091
Median Valence:,6.913,Median Arousal:,6.091
Window:, 30
Mean Valence:,6.91251485148515,Mean Arousal:,6.67481188118812
Max Valence:,6.95,Max Arousal:,6.721
Min Valence:,6.878,Min Arousal:,6.612
Median Valence:,6.9,Median Arousal:,6.694
Window:, 31
Mean Valence:,6.878000000000002,Mean Arousal:,6.698722772277229
Max Valence:,6.878,Max Arousal:,6.717
Min Valence:,6.878,Min Arousal:,6.683
Median Valence:,6.878,Median Arousal:,6.698
Window:, 32
Mean Valence:,6.878000000000002,Mean Arousal:,6.699851485148517
Max Valence:,6.878,Max Arousal:,6.71
Min Valence:,6.878,Min Arousal:,6.682
Median Valence:,6.878,Median Arousal:,6.709
Window:, 33
Mean Valence:,6.946029702970302,Mean Arousal:,6.442554455445545
Max Valence:,7.089,Max Arousal:,6.682
Min Valence:,6.878,Min Arousal:,5.708
Median Valence:,6.878,Median Arousal:,6.634
Window:, 34
Mean Valence:,7.351198019801977,Mean Arousal:,5.365198019801978
Max Valence:,8.0,Max Arousal:,5.827
Min Valence:,7.075,Min Arousal:,5.052
Median Valence:,7.279,Median Arousal:,5.205
Window:, 35
Mean Valence:,7.286517241379309,Mean Arousal:,5.254534482758621
Max Valence:,7.287,Max Arousal:,5.297
Min Valence:,7.285,Min Arousal:,5.251
Median Valence:,7.287,Median Arousal:,5.251
Subject,26
Window:, 1
Mean Valence:,5.0,Mean Arousal:,5.0
Max Valence:,5.0,Max Arousal:,5.0
Min Valence:,5.0,Min Arousal:,5.0
Median Valence:,5.0,Median Arousal:,5.0
Window:, 2
Mean Valence:,5.0,Mean Arousal:,5.0
Max Valence:,5.0,Max Arousal:,5.0
Min Valence:,5.0,Min Arousal:,5.0
Median Valence:,5.0,Median Arousal:,5.0
Window:, 3
Mean Valence:,5.008782178217823,Mean Arousal:,5.0
Max Valence:,5.081,Max Arousal:,5.0
Min Valence:,5.0,Min Arousal:,5.0
Median Valence:,5.0,Median Arousal:,5.0
Window:, 4
Mean Valence:,5.499188118811881,Mean Arousal:,4.972782178217822
Max Valence:,6.022,Max Arousal:,5.0
Min Valence:,5.081,Min Arousal:,4.937
Median Valence:,5.374,Median Arousal:,4.972
Window:, 5
Mean Valence:,6.526485148514851,Mean Arousal:,4.8942376237623755
Max Valence:,6.626,Max Arousal:,4.972
Min Valence:,6.022,Min Arousal:,4.715
Median Valence:,6.614,Median Arousal:,4.924
Window:, 6
Mean Valence:,6.625999999999999,Mean Arousal:,4.9719999999999995
Max Valence:,6.626,Max Arousal:,4.972
Min Valence:,6.626,Min Arousal:,4.972
Median Valence:,6.626,Median Arousal:,4.972
Window:, 7
Mean Valence:,6.625999999999999,Mean Arousal:,4.9719999999999995
Max Valence:,6.626,Max Arousal:,4.972
Min Valence:,6.626,Min Arousal:,4.972
Median Valence:,6.626,Median Arousal:,4.972
Window:, 8
Mean Valence:,6.627415841584161,Mean Arousal:,4.9719999999999995
Max Valence:,6.628,Max Arousal:,4.972
Min Valence:,6.626,Min Arousal:,4.972
Median Valence:,6.628,Median Arousal:,4.972
Window:, 9
Mean Valence:,6.628000000000002,Mean Arousal:,4.9719999999999995
Max Valence:,6.628,Max Arousal:,4.972
Min Valence:,6.628,Min Arousal:,4.972
Median Valence:,6.628,Median Arousal:,4.972
Window:, 10
Mean Valence:,6.628000000000002,Mean Arousal:,4.9719999999999995
Max Valence:,6.628,Max Arousal:,4.972
Min Valence:,6.628,Min Arousal:,4.972
Median Valence:,6.628,Median Arousal:,4.972
Window:, 11
Mean Valence:,6.628000000000002,Mean Arousal:,4.9719999999999995
Max Valence:,6.628,Max Arousal:,4.972
Min Valence:,6.628,Min Arousal:,4.972
Median Valence:,6.628,Median Arousal:,4.972
Window:, 12
Mean Valence:,6.52230693069307,Mean Arousal:,4.982960396039603
Max Valence:,6.628,Max Arousal:,4.986
Min Valence:,6.484,Min Arousal:,4.972
Median Valence:,6.484,Median Arousal:,4.986
Window:, 13
Mean Valence:,6.484000000000001,Mean Arousal:,4.98170297029703
Max Valence:,6.484,Max Arousal:,4.986
Min Valence:,6.484,Min Arousal:,4.977
Median Valence:,6.484,Median Arousal:,4.983
Window:, 14
Mean Valence:,6.484000000000001,Mean Arousal:,4.977
Max Valence:,6.484,Max Arousal:,4.977
Min Valence:,6.484,Min Arousal:,4.977
Median Valence:,6.484,Median Arousal:,4.977
Window:, 15
Mean Valence:,6.484000000000001,Mean Arousal:,4.977
Max Valence:,6.484,Max Arousal:,4.977
Min Valence:,6.484,Min Arousal:,4.977
Median Valence:,6.484,Median Arousal:,4.977
Window:, 16
Mean Valence:,6.484000000000001,Mean Arousal:,4.977
Max Valence:,6.484,Max Arousal:,4.977
Min Valence:,6.484,Min Arousal:,4.977
Median Valence:,6.484,Median Arousal:,4.977
Window:, 17
Mean Valence:,6.907861386138613,Mean Arousal:,4.935059405940594
Max Valence:,7.702,Max Arousal:,4.977
Min Valence:,6.484,Min Arousal:,4.855
Median Valence:,6.536,Median Arousal:,4.973
Window:, 18
Mean Valence:,8.155336633663369,Mean Arousal:,4.900980198019803
Max Valence:,8.464,Max Arousal:,4.946
Min Valence:,7.702,Min Arousal:,4.856
Median Valence:,8.059,Median Arousal:,4.9
Window:, 19
Mean Valence:,8.464000000000002,Mean Arousal:,4.9592772277227715
Max Valence:,8.464,Max Arousal:,4.964
Min Valence:,8.464,Min Arousal:,4.946
Median Valence:,8.464,Median Arousal:,4.964
Window:, 20
Mean Valence:,8.590980198019802,Mean Arousal:,4.975881188118811
Max Valence:,8.64,Max Arousal:,5.059
Min Valence:,8.464,Min Arousal:,4.964
Median Valence:,8.62,Median Arousal:,4.964
Window:, 21
Mean Valence:,8.642900990099012,Mean Arousal:,5.061881188118812
Max Valence:,8.643,Max Arousal:,5.062
Min Valence:,8.64,Min Arousal:,5.059
Median Valence:,8.643,Median Arousal:,5.062
Window:, 22
Mean Valence:,8.713079207920794,Mean Arousal:,5.264257425742573
Max Valence:,9.086,Max Arousal:,6.124
Min Valence:,8.643,Min Arousal:,5.062
Median Valence:,8.643,Median Arousal:,5.062
Window:, 23
Mean Valence:,9.098742574257425,Mean Arousal:,6.201891089108909
Max Valence:,9.101,Max Arousal:,6.252
Min Valence:,9.086,Min Arousal:,6.124
Median Valence:,9.101,Median Arousal:,6.252
Window:, 24
Mean Valence:,9.10550495049505,Mean Arousal:,6.266930693069305
Max Valence:,9.126,Max Arousal:,6.314
Min Valence:,9.101,Min Arousal:,6.252
Median Valence:,9.101,Median Arousal:,6.252
Window:, 25
Mean Valence:,9.130792079207922,Mean Arousal:,6.346712871287127
Max Valence:,9.168,Max Arousal:,6.526
Min Valence:,9.126,Min Arousal:,6.314
Median Valence:,9.126,Median Arousal:,6.314
Window:, 26
Mean Valence:,9.18344554455446,Mean Arousal:,6.569584158415842
Max Valence:,9.195,Max Arousal:,6.636
Min Valence:,9.168,Min Arousal:,6.526
Median Valence:,9.187,Median Arousal:,6.576
Window:, 27
Mean Valence:,9.199564356435648,Mean Arousal:,6.642900990099011
Max Valence:,9.2,Max Arousal:,6.643
Min Valence:,9.195,Min Arousal:,6.636
Median Valence:,9.2,Median Arousal:,6.643
Window:, 28
Mean Valence:,9.20221782178218,Mean Arousal:,6.645693069306931
Max Valence:,9.212,Max Arousal:,6.673
Min Valence:,9.2,Min Arousal:,6.643
Median Valence:,9.2,Median Arousal:,6.643
Window:, 29
Mean Valence:,9.217138613861387,Mean Arousal:,6.680643564356435
Max Valence:,9.234,Max Arousal:,6.717
Min Valence:,9.212,Min Arousal:,6.673
Median Valence:,9.214,Median Arousal:,6.673
Window:, 30
Mean Valence:,9.236762376237623,Mean Arousal:,6.763940594059407
Max Valence:,9.241,Max Arousal:,6.831
Min Valence:,9.234,Min Arousal:,6.717
Median Valence:,9.234,Median Arousal:,6.722
Window:, 31
Mean Valence:,9.241,Mean Arousal:,6.831000000000002
Max Valence:,9.241,Max Arousal:,6.831
Min Valence:,9.241,Min Arousal:,6.831
Median Valence:,9.241,Median Arousal:,6.831
Window:, 32
Mean Valence:,9.241,Mean Arousal:,6.831000000000003
Max Valence:,9.241,Max Arousal:,6.831
Min Valence:,9.241,Min Arousal:,6.831
Median Valence:,9.241,Median Arousal:,6.831
Window:, 33
Mean Valence:,9.239871287128716,Mean Arousal:,6.817891089108915
Max Valence:,9.241,Max Arousal:,6.831
Min Valence:,9.238,Min Arousal:,6.796
Median Valence:,9.241,Median Arousal:,6.831
Window:, 34
Mean Valence:,9.239752475247522,Mean Arousal:,6.781673267326732
Max Valence:,9.254,Max Arousal:,6.796
Min Valence:,9.238,Min Arousal:,6.737
Median Valence:,9.238,Median Arousal:,6.796
Window:, 35
Mean Valence:,9.269199999999996,Mean Arousal:,6.729783333333333
Max Valence:,9.281,Max Arousal:,6.738
Min Valence:,9.254,Min Arousal:,6.709
Median Valence:,9.273499999999999,Median Arousal:,6.737
Subject,27
Window:, 1
Mean Valence:,5.0470099009900995,Mean Arousal:,4.880158415841584
Max Valence:,5.451,Max Arousal:,5.001
Min Valence:,5.0,Min Arousal:,4.569
Median Valence:,5.0,Median Arousal:,5.0
Window:, 2
Mean Valence:,5.836643564356436,Mean Arousal:,4.913346534653466
Max Valence:,5.905,Max Arousal:,5.163
Min Valence:,5.451,Min Arousal:,4.56
Median Valence:,5.905,Median Arousal:,5.012
Window:, 3
Mean Valence:,5.869366336633662,Mean Arousal:,5.121138613861388
Max Valence:,5.905,Max Arousal:,5.163
Min Valence:,5.857,Min Arousal:,5.061
Median Valence:,5.857,Median Arousal:,5.138
Window:, 4
Mean Valence:,5.926257425742578,Mean Arousal:,5.039386138613862
Max Valence:,6.046,Max Arousal:,5.061
Min Valence:,5.857,Min Arousal:,5.028
Median Valence:,5.859,Median Arousal:,5.037
Window:, 5
Mean Valence:,6.076485148514853,Mean Arousal:,5.0280000000000005
Max Valence:,6.114,Max Arousal:,5.028
Min Valence:,6.046,Min Arousal:,5.028
Median Valence:,6.064,Median Arousal:,5.028
Window:, 6
Mean Valence:,6.1038118811881175,Mean Arousal:,5.016999999999999
Max Valence:,6.116,Max Arousal:,5.028
Min Valence:,5.98,Min Arousal:,5.001
Median Valence:,6.116,Median Arousal:,5.023
Window:, 7
Mean Valence:,5.947336633663369,Mean Arousal:,5.049891089108912
Max Valence:,5.98,Max Arousal:,5.141
Min Valence:,5.899,Min Arousal:,5.011
Median Valence:,5.972,Median Arousal:,5.022
Window:, 8
Mean Valence:,6.000772277227722,Mean Arousal:,5.135594059405941
Max Valence:,6.019,Max Arousal:,5.141
Min Valence:,5.975,Min Arousal:,5.133
Median Valence:,6.001,Median Arousal:,5.133
Window:, 9
Mean Valence:,6.073960396039603,Mean Arousal:,5.1369900990099016
Max Valence:,6.151,Max Arousal:,5.248
Min Valence:,6.019,Min Arousal:,5.036
Median Valence:,6.035,Median Arousal:,5.133
Window:, 10
Mean Valence:,6.203445544554454,Mean Arousal:,5.077306930693069
Max Valence:,6.234,Max Arousal:,5.248
Min Valence:,6.151,Min Arousal:,4.869
Median Valence:,6.203,Median Arousal:,5.155
Window:, 11
Mean Valence:,6.253990099009899,Mean Arousal:,5.128386138613863
Max Valence:,6.261,Max Arousal:,5.163
Min Valence:,6.234,Min Arousal:,5.105
Median Valence:,6.258,Median Arousal:,5.108
Window:, 12
Mean Valence:,6.30071287128713,Mean Arousal:,5.19840594059406
Max Valence:,6.346,Max Arousal:,5.263
Min Valence:,6.261,Min Arousal:,5.105
Median Valence:,6.31,Median Arousal:,5.224
Window:, 13
Mean Valence:,6.38446534653465,Mean Arousal:,5.274534653465347
Max Valence:,6.395,Max Arousal:,5.292
Min Valence:,6.346,Min Arousal:,5.249
Median Valence:,6.395,Median Arousal:,5.282
Window:, 14
Mean Valence:,6.394999999999998,Mean Arousal:,5.294079207920792
