,Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd,user,Probe
3063,4,1442917,1447918,25.544,25.217,5.061,5.061,3.211,3.211,7,0
3064,4,1447918,1452918,25.217,24.882,5.061,5.091,3.211,3.368,7,1
3065,4,1452918,1457918,24.882,24.657,5.091,5.091,3.368,3.368,7,0
3066,4,1457918,1462918,24.657,24.535,5.091,5.118,3.368,3.489,7,0
3067,4,1462918,1467919,24.535,24.223,5.118,5.118,3.489,3.702,7,0
3068,4,1467919,1472918,24.223,23.995,5.118,5.118,3.702,3.761,7,0
3069,4,1472918,1477919,23.995,24.259,5.118,5.063,3.761,3.861,7,0
3070,4,1477919,1482919,24.259,23.79,5.063,5.063,3.861,3.866,7,0
3071,4,1482919,1487920,23.79,23.486,5.063,5.058,3.866,3.632,7,1
3072,4,1487920,1492919,23.486,23.179,5.058,4.994,3.632,3.166,7,0
3073,4,1492919,1497919,23.179,22.804,4.994,4.963,3.166,2.982,7,0
3074,4,1497919,1502919,22.804,22.54,4.963,5.078,2.982,2.655,7,0
3075,4,1502919,1507919,22.54,22.433,5.078,5.061,2.655,2.572,7,0
3076,4,1611657,1616657,25.15,25.524,5.0,5.0,5.0,5.0,11,0
3077,4,1616657,1621657,25.524,25.024,5.0,4.726,5.0,5.171,11,0
3078,4,1621657,1626658,25.024,24.842,4.726,4.338,5.171,5.24,11,0
3079,4,1626658,1631657,24.842,24.665,4.338,4.776,5.24,3.896,11,1
3080,4,1631657,1636658,24.665,24.511,4.776,4.83,3.896,3.844,11,0
3081,4,1636658,1641658,24.511,24.365,4.83,5.053,3.844,4.111,11,0
3082,4,1641658,1646659,24.365,24.192,5.053,5.253,4.111,4.095,11,0
3083,4,1646659,1651658,24.192,24.385,5.253,5.351,4.095,4.238,11,0
3084,4,1651658,1656659,24.385,24.413,5.351,5.4,4.238,4.147,11,0
3085,4,1656659,1661659,24.413,24.275,5.4,5.67,4.147,3.965,11,0
3086,4,1661659,1666659,24.275,24.105,5.67,5.728,3.965,3.711,11,0
3087,4,1666659,1671659,24.105,23.932,5.728,5.803,3.711,3.733,11,1
3088,4,1671659,1676660,23.932,23.75,5.803,5.789,3.733,4.197,11,0
3089,4,1676660,1681660,23.75,23.652,5.789,5.85,4.197,4.156,11,0
3090,4,1681660,1686660,23.652,23.522,5.85,5.822,4.156,3.768,11,0
3091,4,1686660,1691660,23.522,23.38,5.822,5.526,3.768,3.682,11,0
3092,4,1691660,1696661,23.38,23.19,5.526,5.385,3.682,3.521,11,0
3093,4,1696661,1701660,23.19,24.05,5.385,5.382,3.521,3.499,11,0
3094,4,1701660,1706661,24.05,23.77,5.382,5.356,3.499,3.464,11,0
3095,4,1706661,1711661,23.77,23.612,5.356,5.555,3.464,3.464,11,0
3096,4,1711661,1716662,23.612,23.423,5.555,5.496,3.464,3.395,11,0
3097,4,1716662,1721661,23.423,23.147,5.496,5.12,3.395,3.372,11,0
3098,4,1721661,1726662,23.147,22.962,5.12,5.133,3.372,3.384,11,1
3099,4,1726662,1731662,22.962,22.879,5.133,5.235,3.384,3.568,11,0
3100,4,1731662,1736662,22.879,22.635,5.235,5.236,3.568,3.8,11,0
3101,4,1736662,1741662,22.635,22.5,5.236,5.24,3.8,3.846,11,0
3102,4,1741662,1746663,22.5,22.311,5.24,5.24,3.846,4.14,11,0
3103,4,1746663,1751663,22.311,22.236,5.24,5.19,4.14,3.707,11,1
3104,4,1751663,1756663,22.236,22.071,5.19,5.19,3.707,3.742,11,0
3105,4,1756663,1761663,22.071,21.893,5.19,5.19,3.742,4.086,11,0
3106,4,1761663,1766664,21.893,21.708,5.19,5.19,4.086,3.839,11,0
3107,4,1766664,1771663,21.708,21.59,5.19,5.19,3.839,4.258,11,0
3108,4,1347888,1352887,13.535,14.186,5.0,5.0,5.0,5.0,1,0
3109,4,1352887,1357887,14.186,13.985,5.0,5.0,5.0,5.0,1,0
3110,4,1357887,1362887,13.985,13.949,5.0,6.777,5.0,4.707,1,0
3111,4,1362887,1367886,13.949,13.701,6.777,6.975,4.707,4.795,1,0
3112,4,1367886,1372886,13.701,13.448,6.975,6.975,4.795,4.764,1,0
3113,4,1372886,1377886,13.448,13.22,6.975,6.975,4.764,4.747,1,0
3114,4,1377886,1382886,13.22,13.034,6.975,7.26,4.747,4.24,1,1
3115,4,1382886,1387885,13.034,12.794,7.26,7.384,4.24,4.014,1,0
3116,4,1387885,1392885,12.794,12.632,7.384,7.914,4.014,4.513,1,0
3117,4,1392885,1397885,12.632,12.443,7.914,7.572,4.513,4.622,1,0
3118,4,1397885,1402884,12.443,12.222,7.572,7.505,4.622,5.046,1,0
3119,4,1402884,1407884,12.222,12.08,7.505,7.505,5.046,5.098,1,1
3120,4,1407884,1412884,12.08,11.887,7.505,7.505,5.098,5.181,1,0
3121,4,1412884,1417884,11.887,11.71,7.505,7.505,5.181,5.201,1,0
3122,4,1417884,1422883,11.71,11.517,7.505,7.509,5.201,5.018,1,0
3123,4,1422883,1427883,11.517,11.363,7.509,7.533,5.018,5.018,1,0
3124,4,1427883,1432883,11.363,11.233,7.533,7.539,5.018,5.025,1,0
3125,4,1432883,1437882,11.233,11.075,7.539,7.351,5.025,5.093,1,0
3126,4,1437882,1442882,11.075,10.878,7.351,7.351,5.093,5.108,1,1
3127,4,1442882,1447882,10.878,10.736,7.351,7.04,5.108,5.112,1,0
3128,4,1447882,1452882,10.736,10.555,7.04,6.792,5.112,4.392,1,0
3129,4,1452882,1457881,10.555,10.397,6.792,6.792,4.392,4.326,1,0
3130,4,1457881,1462881,10.397,10.271,6.792,6.792,4.326,4.326,1,0
3131,4,1462881,1467881,10.271,10.121,6.792,6.94,4.326,4.598,1,0
3132,4,1467881,1472880,10.121,9.979,6.94,6.94,4.598,4.598,1,1
3133,4,1472880,1477880,9.979,9.802,6.94,6.94,4.598,4.598,1,0
3134,4,1477880,1482880,9.802,9.727,6.94,6.94,4.598,4.648,1,0
3135,4,1482880,1487880,9.727,9.608,6.94,6.552,4.648,4.341,1,0
3136,4,1487880,1492879,9.608,9.466,6.552,6.035,4.341,4.013,1,0
3137,4,1492879,1497879,9.466,9.348,6.035,5.919,4.013,3.947,1,0
3138,4,1497879,1502879,9.348,9.222,5.919,5.759,3.947,3.816,1,0
3139,4,1502879,1507878,9.222,9.135,5.759,5.768,3.816,3.812,1,0
3140,4,757029,762029,32.195,31.801,5.033,5.004,4.034,3.862,10,0
3141,4,762029,767029,31.801,31.545,5.004,5.004,3.862,3.985,10,0
3142,4,767029,772028,31.545,31.174,5.004,4.993,3.985,4.02,10,0
3143,4,772028,777028,31.174,30.945,4.993,4.903,4.02,4.039,10,0
3144,4,777028,782028,30.945,30.599,4.903,4.826,4.039,4.062,10,0
3145,4,782028,787028,30.599,30.196,4.826,4.807,4.062,4.062,10,0
3146,4,787028,792027,30.196,29.881,4.807,4.782,4.062,4.062,10,1
3147,4,792027,797027,29.881,29.526,4.782,5.089,4.062,3.858,10,0
3148,4,797027,802027,29.526,29.12,5.089,5.003,3.858,3.569,10,0
3149,4,802027,807026,29.12,28.757,5.003,4.99,3.569,3.6,10,0
3150,4,807026,812026,28.757,28.328,4.99,4.968,3.6,3.663,10,0
3151,4,812026,817026,28.328,27.918,4.968,4.959,3.663,3.731,10,1
3152,4,817026,822026,27.918,27.444,4.959,4.951,3.731,3.751,10,0
3153,4,822026,827025,27.444,27.046,4.951,4.949,3.751,3.772,10,0
3154,4,827025,832025,27.046,26.62,4.949,4.949,3.772,3.782,10,0
3155,4,832025,837025,26.62,26.203,4.949,4.949,3.782,3.789,10,0
3156,4,837025,842024,26.203,25.793,4.949,4.949,3.789,3.794,10,0
3157,4,842024,847024,25.793,25.442,4.949,4.949,3.794,3.798,10,1
3158,4,847024,852024,25.442,25.051,4.949,4.949,3.798,3.818,10,0
3159,4,852024,857024,25.051,24.696,4.949,4.944,3.818,3.828,10,0
3160,4,857024,862023,24.696,24.397,4.944,4.943,3.828,3.828,10,0
3161,4,862023,867023,24.397,24.07,4.943,5.017,3.828,3.284,10,0
3162,4,867023,872023,24.07,23.809,5.017,5.002,3.284,3.297,10,0
3163,4,872023,877022,23.809,23.455,5.002,4.998,3.297,3.304,10,1
3164,4,877022,882022,23.455,23.131,4.998,4.994,3.304,3.304,10,0
3165,4,882022,887022,23.131,22.91,4.994,4.994,3.304,3.313,10,0
3166,4,887022,892022,22.91,22.67,4.994,4.99,3.313,3.332,10,0
3167,4,892022,897021,22.67,22.398,4.99,4.988,3.332,3.332,10,0
3168,4,897021,902021,22.398,22.067,4.988,4.984,3.332,3.332,10,0
3169,4,902021,907021,22.067,21.909,4.984,4.984,3.332,3.332,10,0
3170,4,907021,912020,21.909,21.653,4.984,4.984,3.332,3.335,10,0
3171,4,1352904,1357905,38.251,37.944,5.0,5.0,5.0,5.0,29,0
3172,4,1357905,1362904,37.944,37.786,5.0,5.0,5.0,5.0,29,0
3173,4,1362904,1367905,37.786,37.447,5.0,5.0,5.0,5.0,29,0
3174,4,1367905,1372905,37.447,38.082,5.0,5.558,5.0,4.497,29,0
3175,4,1372905,1377905,38.082,37.869,5.558,5.558,4.497,4.494,29,0
3176,4,1377905,1382905,37.869,37.522,5.558,5.441,4.494,4.597,29,0
3177,4,1382905,1387906,37.522,37.301,5.441,5.384,4.597,4.65,29,0
3178,4,1387906,1392906,37.301,37.096,5.384,5.256,4.65,4.893,29,1
3179,4,1392906,1397906,37.096,36.808,5.256,5.315,4.893,4.764,29,0
3180,4,1397906,1402906,36.808,36.615,5.315,5.334,4.764,4.867,29,0
3181,4,1402906,1407907,36.615,36.564,5.334,5.317,4.867,4.913,29,0
3182,4,1407907,1412906,36.564,36.315,5.317,5.212,4.913,5.0,29,0
3183,4,1412906,1417907,36.315,36.095,5.212,5.157,5.0,5.0,29,0
3184,4,1417907,1422907,36.095,35.791,5.157,5.0,5.0,5.0,29,1
3185,4,1422907,1427908,35.791,35.523,5.0,5.0,5.0,5.0,29,0
3186,4,1427908,1432907,35.523,35.286,5.0,5.0,5.0,5.0,29,0
3187,4,1432907,1437908,35.286,35.093,5.0,5.0,5.0,5.0,29,0
3188,4,1437908,1442908,35.093,34.793,5.0,5.0,5.0,5.0,29,0
3189,4,1442908,1447908,34.793,34.64,5.0,5.0,5.0,5.0,29,0
3190,4,1447908,1452908,34.64,34.399,5.0,5.0,5.0,5.0,29,1
3191,4,1452908,1457909,34.399,34.084,5.0,5.0,5.0,5.0,29,0
3192,4,1457909,1462909,34.084,33.922,5.0,5.0,5.0,5.0,29,0
3193,4,1462909,1467909,33.922,33.772,5.0,5.0,5.0,5.0,29,0
3194,4,1467909,1472909,33.772,33.591,5.0,5.0,5.0,5.0,29,0
3195,4,1472909,1477910,33.591,33.378,5.0,5.0,5.0,5.034,29,0
3196,4,1477910,1482909,33.378,33.181,5.0,5.0,5.034,5.042,29,1
3197,4,1482909,1487910,33.181,33.019,5.0,5.0,5.042,5.051,29,0
3198,4,1487910,1492910,33.019,32.798,5.0,5.0,5.051,5.056,29,0
3199,4,1492910,1497910,32.798,32.511,5.0,5.0,5.056,5.129,29,0
3200,4,1497910,1502910,32.511,32.27,5.0,5.0,5.129,5.129,29,0
3201,4,1502910,1507911,32.27,32.14,5.0,5.0,5.129,5.0,29,0
3202,4,1352921,1357921,34.119,33.595,5.0,5.69,4.919,2.823,8,0
3203,4,1357921,1362921,33.595,33.094,5.69,6.166,2.823,2.692,8,0
3204,4,1362921,1367922,33.094,32.716,6.166,6.12,2.692,2.72,8,0
3205,4,1367922,1372921,32.716,32.333,6.12,6.106,2.72,2.72,8,0
3206,4,1372921,1377922,32.333,31.86,6.106,6.096,2.72,2.704,8,0
3207,4,1377922,1382922,31.86,31.458,6.096,6.096,2.704,2.546,8,1
3208,4,1382922,1387923,31.458,31.016,6.096,6.096,2.546,2.551,8,0
3209,4,1387923,1392922,31.016,30.602,6.096,6.916,2.551,2.147,8,0
3210,4,1392922,1397923,30.602,30.173,6.916,6.926,2.147,2.184,8,0
3211,4,1397923,1402923,30.173,29.806,6.926,6.926,2.184,2.192,8,0
3212,4,1402923,1407923,29.806,29.455,6.926,6.926,2.192,2.2,8,0
3213,4,1407923,1412923,29.455,29.132,6.926,6.926,2.2,2.2,8,0
3214,4,1412923,1417924,29.132,28.714,6.926,6.926,2.2,2.2,8,1
3215,4,1417924,1422924,28.714,28.308,6.926,6.926,2.2,2.203,8,0
3216,4,1422924,1427924,28.308,27.929,6.926,6.926,2.203,2.218,8,0
3217,4,1427924,1432924,27.929,27.5,6.926,6.929,2.218,2.218,8,0
3218,4,1432924,1437925,27.5,27.113,6.929,6.93,2.218,2.218,8,0
3219,4,1437925,1442924,27.113,26.687,6.93,6.93,2.218,2.218,8,0
3220,4,1442924,1447925,26.687,26.341,6.93,7.106,2.218,2.651,8,1
3221,4,1447925,1452925,26.341,25.856,7.106,7.1,2.651,2.581,8,0
3222,4,1452925,1457926,25.856,25.493,7.1,7.1,2.581,2.581,8,0
3223,4,1457926,1462925,25.493,25.114,7.1,7.1,2.581,2.581,8,0
3224,4,1462925,1467926,25.114,24.716,7.1,7.1,2.581,2.583,8,0
3225,4,1467926,1472926,24.716,24.338,7.1,7.1,2.583,2.583,8,0
3226,4,1472926,1477926,24.338,23.991,7.1,7.148,2.583,2.147,8,1
3227,4,1477926,1482926,23.991,23.604,7.148,7.163,2.147,2.265,8,0
3228,4,1482926,1487927,23.604,23.234,7.163,7.176,2.265,2.339,8,0
3229,4,1487927,1492927,23.234,22.922,7.176,7.176,2.339,2.342,8,0
3230,4,1492927,1497927,22.922,22.615,7.176,7.182,2.342,2.36,8,0
3231,4,1497927,1502927,22.615,22.343,7.182,7.182,2.36,2.36,8,0
3232,4,1502927,1507928,22.343,21.988,7.182,7.182,2.36,2.391,8,0
3233,4,757035,762034,45.072,42.072,5.0,5.15,5.0,5.0,26,0
3234,4,762034,767034,42.072,40.55,5.15,6.433,5.0,5.043,26,1
3235,4,767034,772035,40.55,39.844,6.433,6.433,5.043,5.043,26,0
3236,4,772035,777036,39.844,39.158,6.433,6.267,5.043,5.051,26,0
3237,4,777036,782035,39.158,38.634,6.267,5.0,5.051,5.0,26,0
3238,4,782035,787036,38.634,38.156,5.0,5.0,5.0,5.0,26,0
3239,4,787036,792036,38.156,37.873,5.0,5.0,5.0,5.0,26,0
3240,4,792036,797036,37.873,37.336,5.0,5.0,5.0,5.0,26,1
3241,4,797036,802036,37.336,36.962,5.0,5.0,5.0,5.0,26,0
3242,4,802036,807037,36.962,36.887,5.0,5.0,5.0,5.0,26,0
3243,4,807037,812037,36.887,36.615,5.0,5.0,5.0,5.0,26,0
3244,4,812037,817037,36.615,36.181,5.0,5.0,5.0,5.0,26,0
3245,4,817037,822037,36.181,36.071,5.0,5.0,5.0,5.0,26,0
3246,4,822037,827038,36.071,35.629,5.0,5.0,5.0,5.0,26,0
3247,4,827038,832037,35.629,35.223,5.0,5.0,5.0,5.0,26,0
3248,4,832037,837038,35.223,34.916,5.0,5.0,5.0,5.0,26,1
3249,4,837038,842038,34.916,34.399,5.0,5.0,5.0,5.0,26,0
3250,4,842038,847039,34.399,34.072,5.0,5.0,5.0,5.0,26,0
3251,4,847039,852038,34.072,33.591,5.0,5.0,5.0,5.0,26,0
3252,4,852038,857039,33.591,33.185,5.0,5.0,5.0,5.0,26,0
3253,4,857039,862039,33.185,32.798,5.0,5.0,5.0,5.0,26,0
3254,4,862039,867039,32.798,33.224,5.0,5.04,5.0,3.919,26,0
3255,4,867039,872039,33.224,33.059,5.04,5.118,3.919,3.981,26,0
3256,4,872039,877040,33.059,32.688,5.118,5.137,3.981,3.997,26,0
3257,4,877040,882040,32.688,32.258,5.137,5.151,3.997,4.015,26,1
3258,4,882040,887040,32.258,31.769,5.151,5.151,4.015,4.02,26,0
3259,4,887040,892040,31.769,31.257,5.151,5.159,4.02,4.031,26,0
3260,4,892040,897041,31.257,30.776,5.159,5.178,4.031,4.05,26,0
3261,4,897041,902040,30.776,30.464,5.178,5.269,4.05,4.05,26,0
3262,4,902040,907041,30.464,30.744,5.269,5.304,4.05,4.007,26,0
3263,4,907041,912041,30.744,30.748,5.304,5.316,4.007,4.007,26,0
3264,4,226516,231509,26.108,25.867,5.0,5.0,5.0,5.0,20,0
3265,4,231509,236506,25.867,25.58,5.0,5.901,5.0,3.974,20,0
3266,4,236506,241509,25.58,25.292,5.901,5.928,3.974,3.989,20,0
3267,4,241509,246510,25.292,25.13,5.928,5.928,3.989,3.993,20,1
3268,4,246510,251518,25.13,24.858,5.928,5.928,3.993,4.011,20,0
3269,4,251518,256510,24.858,24.996,5.928,5.93,4.011,4.07,20,0
3270,4,256510,261510,24.996,24.728,5.93,5.93,4.07,4.151,20,0
3271,4,261510,266511,24.728,24.551,5.93,5.863,4.151,3.993,20,0
3272,4,266511,271510,24.551,24.31,5.863,5.814,3.993,4.126,20,0
3273,4,271510,276510,24.31,24.066,5.814,5.86,4.126,3.95,20,1
3274,4,276510,281511,24.066,23.9,5.86,5.79,3.95,4.179,20,0
3275,4,281511,286512,23.9,23.64,5.79,5.687,4.179,4.11,20,0
3276,4,286512,291504,23.64,23.865,5.687,6.05,4.11,3.625,20,0
3277,4,291504,296512,23.865,23.691,6.05,6.147,3.625,4.113,20,0
3278,4,296512,301502,23.691,23.955,6.147,6.668,4.113,5.537,20,0
3279,4,301502,306529,23.955,23.829,6.668,6.657,5.537,5.628,20,0
3280,4,306529,311525,23.829,23.581,6.657,7.107,5.628,5.281,20,0
3281,4,311525,316516,23.581,23.502,7.107,6.899,5.281,5.29,20,0
3282,4,316516,321513,23.502,23.317,6.899,6.899,5.29,5.238,20,0
3283,4,321513,326513,23.317,23.005,6.899,6.883,5.238,5.238,20,1
3284,4,326513,331514,23.005,22.796,6.883,6.696,5.238,5.214,20,0
3285,4,331514,336514,22.796,22.666,6.696,6.647,5.214,5.159,20,0
3286,4,336514,341513,22.666,22.477,6.647,6.569,5.159,5.146,20,0
3287,4,341513,346514,22.477,22.244,6.569,6.162,5.146,4.927,20,0
3288,4,346514,351514,22.244,22.15,6.162,6.105,4.927,4.822,20,0
3289,4,351514,356515,22.15,21.937,6.105,6.043,4.822,4.79,20,1
3290,4,356515,361514,21.937,21.814,6.043,6.51,4.79,5.565,20,0
3291,4,361514,366515,21.814,21.586,6.51,6.51,5.565,5.565,20,0
3292,4,366515,371515,21.586,21.416,6.51,6.51,5.565,5.519,20,0
3293,4,371515,376515,21.416,21.164,6.51,6.501,5.519,5.499,20,0
3294,4,376515,381524,21.164,21.014,6.501,6.278,5.499,5.416,20,0
3295,4,519608,524608,26.021,26.088,5.0,5.0,5.0,5.0,9,0
3296,4,524608,529609,26.088,25.978,5.0,5.229,5.0,4.562,9,0
3297,4,529609,534609,25.978,25.761,5.229,5.463,4.562,4.307,9,0
3298,4,534609,539609,25.761,25.312,5.463,5.479,4.307,4.104,9,0
3299,4,539609,544609,25.312,24.921,5.479,5.57,4.104,3.481,9,0
3300,4,544609,549610,24.921,24.507,5.57,5.589,3.481,3.353,9,0
3301,4,549610,554609,24.507,24.227,5.589,5.596,3.353,3.329,9,1
3302,4,554609,559610,24.227,23.829,5.596,5.677,3.329,3.3,9,0
3303,4,559610,564610,23.829,23.451,5.677,5.695,3.3,3.291,9,0
3304,4,564610,569611,23.451,23.045,5.695,5.606,3.291,3.282,9,0
3305,4,569611,574610,23.045,22.635,5.606,5.371,3.282,3.405,9,0
3306,4,574610,579611,22.635,22.276,5.371,5.338,3.405,3.405,9,1
3307,4,579611,584611,22.276,21.866,5.338,5.212,3.405,3.252,9,0
3308,4,584611,589611,21.866,21.471,5.212,5.21,3.252,3.252,9,0
3309,4,589611,594611,21.471,21.117,5.21,5.21,3.252,3.252,9,0
3310,4,594611,599612,21.117,20.837,5.21,5.21,3.252,3.252,9,0
3311,4,599612,604612,20.837,20.419,5.21,5.205,3.252,3.252,9,0
3312,4,604612,609612,20.419,20.025,5.205,5.15,3.252,3.154,9,1
3313,4,609612,614612,20.025,19.697,5.15,5.124,3.154,3.092,9,0
3314,4,614612,619615,19.697,19.331,5.124,5.124,3.092,3.092,9,0
3315,4,619615,624615,19.331,18.96,5.124,5.124,3.092,3.092,9,0
3316,4,624615,629613,18.96,18.546,5.124,5.124,3.092,3.092,9,0
3317,4,629613,634613,18.546,18.341,5.124,5.124,3.092,3.092,9,0
3318,4,634613,639614,18.341,17.955,5.124,5.124,3.092,3.092,9,1
3319,4,639614,644613,17.955,17.742,5.124,5.124,3.092,3.092,9,0
3320,4,644613,649614,17.742,17.478,5.124,5.124,3.092,3.092,9,0
3321,4,649614,654614,17.478,17.158,5.124,5.124,3.092,3.092,9,0
3322,4,654614,659614,17.158,16.938,5.124,5.124,3.092,3.092,9,0
3323,4,659614,664614,16.938,16.658,5.124,5.124,3.092,3.092,9,0
3324,4,664614,669615,16.658,16.303,5.124,5.126,3.092,3.25,9,0
3325,4,669615,674615,16.303,16.271,5.126,5.162,3.25,3.343,9,0
3326,4,1909725,1914726,35.298,34.194,5.048,5.048,4.565,4.665,5,0
3327,4,1914726,1919725,34.194,33.315,5.048,5.033,4.665,4.324,5,0
3328,4,1919725,1924726,33.315,32.712,5.033,4.957,4.324,3.978,5,0
3329,4,1924726,1929726,32.712,32.002,4.957,4.898,3.978,3.824,5,1
3330,4,1929726,1934726,32.002,31.182,4.898,4.896,3.824,3.764,5,0
3331,4,1934726,1939726,31.182,30.488,4.896,4.798,3.764,3.488,5,0
3332,4,1939726,1944727,30.488,29.987,4.798,5.015,3.488,3.239,5,0
3333,4,1944727,1949727,29.987,29.491,5.015,5.578,3.239,3.669,5,0
3334,4,1949727,1954727,29.491,28.801,5.578,5.824,3.669,4.268,5,1
3335,4,1954727,1959727,28.801,28.127,5.824,5.912,4.268,4.887,5,0
3336,4,1959727,1964728,28.127,27.5,5.912,5.921,4.887,5.043,5,0
3337,4,1964728,1969727,27.5,26.833,5.921,5.929,5.043,4.289,5,0
3338,4,1969727,1974728,26.833,26.175,5.929,6.058,4.289,4.05,5,1
3339,4,1974728,1979728,26.175,25.513,6.058,6.321,4.05,4.158,5,0
3340,4,1979728,1984729,25.513,25.075,6.321,6.507,4.158,3.762,5,0
3341,4,1984729,1989728,25.075,24.842,6.507,6.269,3.762,3.437,5,0
3342,4,1989728,1994729,24.842,24.413,6.269,6.252,3.437,3.353,5,0
3343,4,1994729,1999729,24.413,23.853,6.252,6.169,3.353,3.26,5,0
3344,4,1999729,2004729,23.853,23.36,6.169,5.945,3.26,2.859,5,1
3345,4,2004729,2009729,23.36,23.092,5.945,5.601,2.859,2.746,5,0
3346,4,2009729,2014730,23.092,22.757,5.601,5.505,2.746,2.706,5,0
3347,4,2014730,2019730,22.757,22.378,5.505,5.43,2.706,2.706,5,0
3348,4,2019730,2024730,22.378,22.489,5.43,5.426,2.706,2.817,5,0
3349,4,2024730,2029730,22.489,22.118,5.426,5.216,2.817,3.629,5,0
3350,4,2029730,2034731,22.118,22.469,5.216,5.002,3.629,3.382,5,0
3351,4,2034731,2039730,22.469,22.181,5.002,5.156,3.382,3.511,5,0
3352,4,2039730,2044731,22.181,21.826,5.156,5.593,3.511,3.955,5,0
3353,4,2044731,2049731,21.826,21.586,5.593,5.758,3.955,4.403,5,0
3354,4,2049731,2054732,21.586,21.464,5.758,5.486,4.403,4.41,5,0
3355,4,2054732,2059731,21.464,21.077,5.486,5.544,4.41,4.22,5,0
3356,4,2059731,2064732,21.077,21.058,5.544,5.549,4.22,4.18,5,0
3357,4,1614648,1619648,10.081,10.271,4.925,5.0,5.332,5.0,21,1
3358,4,1619648,1624648,10.271,10.294,5.0,5.0,5.0,5.0,21,0
3359,4,1624648,1629649,10.294,10.184,5.0,5.0,5.0,5.0,21,0
3360,4,1629649,1634649,10.184,10.239,5.0,5.0,5.0,5.0,21,0
3361,4,1634649,1639649,10.239,10.168,5.0,5.041,5.0,4.534,21,0
3362,4,1639649,1644649,10.168,10.338,5.041,5.069,4.534,4.267,21,1
3363,4,1644649,1649650,10.338,10.35,5.069,5.092,4.267,3.85,21,0
3364,4,1649650,1654649,10.35,10.294,5.092,5.062,3.85,3.302,21,0
3365,4,1654649,1659650,10.294,10.35,5.062,5.037,3.302,3.001,21,0
3366,4,1659650,1664650,10.35,10.279,5.037,5.029,3.001,2.818,21,0
3367,4,1664650,1669651,10.279,10.208,5.029,4.897,2.818,2.744,21,0
3368,4,1669651,1674650,10.208,10.267,4.897,4.897,2.744,2.807,21,0
3369,4,1674650,1679651,10.267,10.251,4.897,4.897,2.807,2.79,21,1
3370,4,1679651,1684651,10.251,10.2,4.897,4.897,2.79,2.99,21,0
3371,4,1684651,1689651,10.2,10.208,4.897,4.897,2.99,2.762,21,0
3372,4,1689651,1694651,10.208,10.014,4.897,4.897,2.762,2.478,21,1
3373,4,1694651,1699652,10.014,10.054,4.897,4.889,2.478,2.583,21,0
3374,4,1699652,1704652,10.054,10.129,4.889,4.866,2.583,2.258,21,0
3375,4,1704652,1709652,10.129,10.117,4.866,4.866,2.258,2.379,21,0
3376,4,1709652,1714652,10.117,10.129,4.866,4.866,2.379,2.118,21,0
3377,4,1714652,1719653,10.129,10.018,4.866,4.866,2.118,1.946,21,0
3378,4,1719653,1724652,10.018,10.042,4.866,4.866,1.946,1.842,21,0
3379,4,1724652,1729653,10.042,10.05,4.866,4.866,1.842,1.939,21,0
3380,4,1729653,1734653,10.05,10.054,4.866,4.866,1.939,1.95,21,0
3381,4,1734653,1739654,10.054,9.971,4.866,4.866,1.95,1.47,21,0
3382,4,1739654,1744653,9.971,10.129,4.866,4.866,1.47,1.511,21,0
3383,4,1744653,1749654,10.129,10.093,4.866,4.866,1.511,1.403,21,0
3384,4,1749654,1754654,10.093,10.133,4.866,4.866,1.403,1.593,21,0
3385,4,1754654,1759654,10.133,10.18,4.866,4.866,1.593,1.653,21,0
3386,4,1759654,1764654,10.18,10.05,4.866,4.866,1.653,1.613,21,0
3387,4,1764654,1769655,10.05,10.054,4.866,4.866,1.613,1.413,21,0
3388,4,1769655,1774655,10.054,10.034,4.866,4.866,1.413,1.489,21,0
3389,4,1050133,1055134,18.44,18.522,5.0,5.0,5.0,5.0,28,0
3390,4,1055134,1060134,18.522,18.353,5.0,5.0,5.0,5.0,28,0
3391,4,1060134,1065134,18.353,18.44,5.0,5.07,5.0,5.284,28,0
3392,4,1065134,1070134,18.44,18.219,5.07,5.0,5.284,5.0,28,0
3393,4,1070134,1075135,18.219,18.034,5.0,5.0,5.0,5.0,28,0
3394,4,1075135,1080134,18.034,17.836,5.0,5.0,5.0,5.0,28,1
3395,4,1080134,1085135,17.836,17.769,5.0,5.0,5.0,4.984,28,0
3396,4,1085135,1090135,17.769,17.58,5.0,5.0,4.984,4.996,28,0
3397,4,1090135,1095136,17.58,17.336,5.0,5.0,4.996,5.0,28,0
3398,4,1095136,1100135,17.336,17.269,5.0,5.0,5.0,5.0,28,0
3399,4,1100135,1105136,17.269,17.202,5.0,5.0,5.0,5.0,28,0
3400,4,1105136,1110136,17.202,17.068,5.0,5.0,5.0,5.0,28,1
3401,4,1110136,1115136,17.068,17.008,5.0,4.763,5.0,3.47,28,0
3402,4,1115136,1120136,17.008,16.902,4.763,4.82,3.47,3.091,28,0
3403,4,1120136,1125137,16.902,16.815,4.82,4.747,3.091,2.905,28,0
3404,4,1125137,1130137,16.815,16.721,4.747,4.712,2.905,2.914,28,0
3405,4,1130137,1135137,16.721,16.701,4.712,4.649,2.914,2.764,28,0
3406,4,1135137,1140137,16.701,16.697,4.649,4.521,2.764,3.097,28,0
3407,4,1140137,1145138,16.697,16.701,4.521,4.686,3.097,3.484,28,0
3408,4,1145138,1150137,16.701,16.571,4.686,4.9,3.484,4.596,28,0
